Protocol,Domain,Path,Having_IP,URL_Length,Having_@_symbol,Redirection_//_symbol,Prefix_suffix_separation,Sub_domains,tiny_url,web_traffic,domain_registration_length,dns_record,statistical_report,age_domain,http_tokens,label
http,ow.ly,/2G1V30bdj5z,0,0,0,0,0,0,1,2,1,1,1,1,0,1
http,distrisopecas.com.br,/contato/Adobepdf/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,muvolam.com,//yahu/yahoo/login_verify2&amp;.src=ym/mail.html,0,2,0,1,0,2,0,1,1,1,0,1,0,1
http,unitedgpdev.com,/fonts/paglg/personas/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,asyastil.com,/cats/3/1/06/87zrazsazr4a9raz/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,web-appsantander.com,/pessoajuridica/index.html,0,0,0,0,1,0,0,1,1,1,1,1,0,1
http,fb-securityloginfo406txt.esy.es,/recovery-chekpoint-login.html,0,2,0,0,1,2,0,1,1,1,1,1,0,1
http,fb-securityloginfo407txt.esy.es,/recovery-chekpoint-login.html,0,2,0,0,1,2,0,1,1,1,1,1,0,1
https,www.paypal-customerfeedback.com,/,0,2,0,0,1,0,0,0,1,1,0,1,0,1
http,sign-app-privacy.hol.es,/logins.php,0,0,0,0,1,2,0,1,1,1,1,1,0,1
http,fedex.com-0289.systems,/d4f9b7694dfe6fb2424e2702b25e4c8f/,0,2,0,0,1,0,1,1,1,1,1,1,0,1
http,fedex.com-0289.systems,/c020032173ca2ec8e69b523158bb67ee/,0,2,0,0,1,0,1,1,1,1,1,1,0,1
http,fedex.com-0289.systems,/track.php,0,0,0,0,1,2,1,1,1,1,1,1,0,1
http,fedex.56690.services,/rd01.htm,0,0,0,0,0,2,0,1,1,1,1,1,0,1
http,pleasantonassembly.org,/vendor_extra/pear/xs/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,cover-acct1029.esy.es,/index.html,0,0,0,0,1,2,0,1,1,1,1,1,0,1
http,suspended-fb.hol.es,/logins.php,0,0,0,0,1,2,0,1,1,1,1,1,0,1
http,freestyle.d934713.u-telcom.net,/Boa_Fud_2016/home/login.php,0,1,0,0,1,1,0,2,1,1,0,1,0,1
http,rooferexpert.com,/css/8933617-dosar-nr-1817842015/394c-4735-8239-9c8f64a5248/botosani_firme/62d8fdbacfc03c476d4fb331d04bb3e8/,0,1,1,0,0,1,1,1,1,1,1,1,0,1
http,demo.369usa.com,/admin/mobile.free.fr/c5dd3c6e449f9a592032f9d54c987417/moncompte/confirmation.php,0,1,0,0,0,1,0,2,1,1,1,1,0,1
http,dhalander.com.br,/cadastro_cliente77/atendimento_pessoa_fisica/atualizar/index1.php,0,1,0,0,0,2,0,1,1,1,0,1,0,1
http,classified38.ir,/pedro/avast-verified-secured-shared-files-2017/document.php,0,1,0,0,0,0,0,1,1,1,1,1,0,1
http,jnep.sumdu.edu.ua,/images/fra/fraaa/fraaaaa/9b4465016edb09ae73e4c0b2f1da1d44/,0,1,0,0,0,2,0,0,1,1,0,1,0,1
http,confifsk.sumdu.edu.ua,/images/fra/fraaa/fraaaaa/index.php,0,2,0,0,0,1,0,0,1,1,0,1,0,1
https,www.gem.tools,/shell/dejiwire/fmsk/garyspeed/23f054ce024a3113f0301273182520ca/,0,1,0,0,0,0,0,1,1,1,1,1,0,1
http,sunnsand.biz,/pics/qgrpmkdbnfvcsxeropwkm/secureserver.caconexoes.com.br/home/login.php,0,1,0,0,0,1,0,1,1,1,1,1,0,1
http,garrisoncontracting.ca,/wp-content/gallery/doors/ele/,0,2,0,0,0,0,0,1,1,1,0,1,0,1
http,hecmk.com,/doc/es/,0,0,0,0,0,0,0,1,1,1,1,1,0,1
http,unione-ae.com,/gallery/Purchase/googledrive.php,0,0,0,0,1,0,0,1,1,1,0,1,0,1
http,payasgo.org,/exoduse/review/index.php,0,2,1,0,0,2,0,1,1,1,1,1,0,1
http,kalempong-godang-2017.16mb.com,/blocked/recovery_login.html,0,2,0,0,1,2,0,1,1,1,1,1,0,1
http,unblocking-notice.co.nf,/verify/index.htm,0,0,0,0,1,2,0,2,1,1,0,1,0,1
http,fb-secure-notifications.hol.es,/service/index.php,0,2,0,0,1,2,0,1,1,1,1,1,0,1
http,radiocatolicalaconsentida.com,/funciones/oba/DHLAUTO/DHLAUTO/DHL%20AUTO/dhl.php,0,1,1,0,0,1,0,1,1,1,0,1,0,1
http,mobile-free.kofoed-fr.com,/Compte/93843687342927348376/8325682376834768237648/09644/5d413/moncompte/index.php,0,1,0,0,1,2,0,1,1,1,1,1,0,1
http,mashtaresort.com,/mail.htm,0,1,0,0,0,0,1,1,1,1,1,1,0,1
http,mobile-free.kofoed-fr.com,/Compte/93843687342927348376/8325682376834768237648/92029/d8cd1/moncompte/index.php,0,1,0,0,1,2,0,1,1,1,1,1,0,1
http,www.jomjb.com,/adobeaa/JSK/Adobe/adobeaa/c508d1ed1a9423f3071c338285cc3792/,0,1,0,0,0,0,0,1,1,1,0,1,0,1
http,faboleena.com,/js/infortis/jquery/plugins/minicolors/Ameli/PortailAS/appmanager/PortailAS/assure_somtc=true/33bc67b63168dcc8f929990039d7cccb/index_2.html,0,1,0,0,0,0,0,1,1,1,1,1,0,1
http,www.guzheng.com.my,/libraries/joomla/session/storage/regional/2f8a3b8b8d138ec1436f68f5ef5c9288/Connexion.php,0,1,0,0,0,1,0,1,1,1,0,1,0,1
http,www.ioam.org.cn,/plugins/system/AtendimentoCliente-98.890.332_/654fa6we54f6a4u6d5fi4fgu65o4fgh354d1f3ga2sd4fa8sdf7a9sdf.html,0,1,0,0,0,1,0,2,1,1,0,1,0,1
https,theparlourbeautyrooms.ie,/dehl/Yah/T/Y1.html,0,0,0,0,0,0,0,1,1,1,0,1,0,1
http,loogin-facebook-settinggst.esy.es,/confirmations/,0,2,0,0,1,0,0,1,1,1,1,1,0,1
http,halpcenter-acontscheck.esy.es,/recovery-chekpoint-login.html,0,2,0,0,1,2,0,1,1,1,1,1,0,1
